"TransactionID","Timestamp","Category","AnomalyScore","CustomerID","Name","Age","Address","AccountBalance","LastLogin","MerchantID","MerchantName","Location","SuspiciousFlag","FraudIndicator","TransactionAmount","Amount"
"658","1/28/2022 9:00","Online","0.61298129361635","1658","Customer 1658","44","Address 1658","6506.9336484204","10/20/2023","2658","Merchant 2658","Location 2658","0","1","86.590498448089","84.602905269729"
"659","1/28/2022 10:00","Other","0.37072231978539","1659","Customer 1659","28","Address 1659","6878.779691107","10/21/2023","2659","Merchant 2659","Location 2659","0","0","50.19969174953","42.82128467284"
"660","1/28/2022 11:00","Food","0.44844283845349","1660","Customer 1660","34","Address 1660","6435.3908854178","10/22/2023","2660","Merchant 2660","Location 2660","0","0","65.52107415673","86.182440748931"
"661","1/28/2022 12:00","Retail","0.82090955032582","1661","Customer 1661","34","Address 1661","4915.427163609","10/23/2023","2661","Merchant 2661","Location 2661","0","0","35.481292878994","74.499328875874"
"662","1/28/2022 13:00","Online","0.51642295094127","1662","Customer 1662","43","Address 1662","4802.0322736787","10/24/2023","2662","Merchant 2662","Location 2662","0","0","91.523255252628","92.696249705252"
"663","1/28/2022 14:00","Online","0.41023505457589","1663","Customer 1663","22","Address 1663","1226.2969889586","10/25/2023","2663","Merchant 2663","Location 2663","0","0","31.491738779754","21.063195513748"
"664","1/28/2022 15:00","Food","0.021887693049858","1664","Customer 1664","35","Address 1664","5882.9029046401","10/26/2023","2664","Merchant 2664","Location 2664","0","0","32.161653993516","14.71737931958"
"665","1/28/2022 16:00","Other","0.58085546596602","1665","Customer 1665","30","Address 1665","5714.5032014226","10/27/2023","2665","Merchant 2665","Location 2665","0","0","95.612426012095","91.578635249287"
"666","1/28/2022 17:00","Travel","0.043997824707369","1666","Customer 1666","36","Address 1666","9674.0621642623","10/28/2023","2666","Merchant 2666","Location 2666","0","0","73.65937158408","28.592261597178"
"667","1/28/2022 18:00","Online","0.32700622237","1667","Customer 1667","35","Address 1667","4096.1176073072","10/29/2023","2667","Merchant 2667","Location 2667","0","0","85.15330771817","77.688547553121"
"668","1/28/2022 19:00","Online","0.83857067693869","1668","Customer 1668","47","Address 1668","7721.5033415824","10/30/2023","2668","Merchant 2668","Location 2668","0","0","73.268266765003","55.963456247762"
"669","1/28/2022 20:00","Other","0.31296030069256","1669","Customer 1669","44","Address 1669","4490.1440104555","10/31/2023","2669","Merchant 2669","Location 2669","0","0","70.545608287054","64.796592809084"
"670","1/28/2022 21:00","Travel","0.92526593459917","1670","Customer 1670","60","Address 1670","6219.6439472574","11/1/2023","2670","Merchant 2670","Location 2670","0","0","41.425614183949","81.032292683037"
"671","1/28/2022 22:00","Food","0.96645643033558","1671","Customer 1671","27","Address 1671","3493.8454211455","11/2/2023","2671","Merchant 2671","Location 2671","0","1","57.254646126076","67.6916024814"
"672","1/28/2022 23:00","Online","0.15662559259777","1672","Customer 1672","53","Address 1672","3641.6197817139","11/3/2023","2672","Merchant 2672","Location 2672","0","1","52.415695770824","95.167890271532"
"673","1/29/2022 0:00","Food","0.3863908869511","1673","Customer 1673","55","Address 1673","9911.3373393194","11/4/2023","2673","Merchant 2673","Location 2673","0","0","50.547027329632","88.374783199656"
"674","1/29/2022 1:00","Travel","0.1794181179526","1674","Customer 1674","57","Address 1674","6681.2445961306","11/5/2023","2674","Merchant 2674","Location 2674","0","0","50.891562191032","27.158338607649"
"675","1/29/2022 2:00","Other","0.95342153611632","1675","Customer 1675","22","Address 1675","8153.575562568","11/6/2023","2675","Merchant 2675","Location 2675","0","0","76.002998909394","34.240031521508"
"676","1/29/2022 3:00","Food","0.79959379132776","1676","Customer 1676","38","Address 1676","7624.5654268386","11/7/2023","2676","Merchant 2676","Location 2676","0","0","86.203179588715","26.700167800702"
"677","1/29/2022 4:00","Food","0.69025553857234","1677","Customer 1677","59","Address 1677","7680.5926595338","11/8/2023","2677","Merchant 2677","Location 2677","0","0","55.468452807329","24.595538614048"
"678","1/29/2022 5:00","Travel","0.64593664342716","1678","Customer 1678","33","Address 1678","3302.0109490508","11/9/2023","2678","Merchant 2678","Location 2678","1","0","48.027628453611","32.42837607397"
"679","1/29/2022 6:00","Online","0.0065631527029174","1679","Customer 1679","54","Address 1679","3796.2360410707","11/10/2023","2679","Merchant 2679","Location 2679","0","0","19.615287538137","11.082269823874"
"680","1/29/2022 7:00","Travel","0.62533878056146","1680","Customer 1680","43","Address 1680","1308.381736759","11/11/2023","2680","Merchant 2680","Location 2680","0","0","54.732077739252","53.536278052432"
"681","1/29/2022 8:00","Online","0.4885207042563","1681","Customer 1681","47","Address 1681","4052.8620323642","11/12/2023","2681","Merchant 2681","Location 2681","0","0","56.068975112099","62.569949254512"
"682","1/29/2022 9:00","Online","0.4238835075767","1682","Customer 1682","39","Address 1682","8191.3595726454","11/13/2023","2682","Merchant 2682","Location 2682","0","0","86.253985426109","42.625220756652"
"683","1/29/2022 10:00","Retail","0.97995613780252","1683","Customer 1683","46","Address 1683","8943.379444151","11/14/2023","2683","Merchant 2683","Location 2683","0","0","86.382152897105","20.316363612191"
"684","1/29/2022 11:00","Food","0.57725228761445","1684","Customer 1684","43","Address 1684","7560.7301285421","11/15/2023","2684","Merchant 2684","Location 2684","0","0","51.152789935376","64.259344776426"
"685","1/29/2022 12:00","Travel","0.97119521067362","1685","Customer 1685","18","Address 1685","3046.1204847911","11/16/2023","2685","Merchant 2685","Location 2685","0","0","19.372088759236","94.337502121553"
"686","1/29/2022 13:00","Food","0.012703005634015","1686","Customer 1686","51","Address 1686","1401.2725827249","11/17/2023","2686","Merchant 2686","Location 2686","0","0","39.93259736096","62.528027255848"
"687","1/29/2022 14:00","Retail","0.74429302361585","1687","Customer 1687","28","Address 1687","7484.0406534637","11/18/2023","2687","Merchant 2687","Location 2687","0","0","29.628044866507","82.133939085262"
"688","1/29/2022 15:00","Travel","0.89281584623931","1688","Customer 1688","27","Address 1688","6237.88381613","11/19/2023","2688","Merchant 2688","Location 2688","1","0","39.320621146447","23.623718740981"
"689","1/29/2022 16:00","Other","0.81430943843567","1689","Customer 1689","54","Address 1689","7322.0984309697","11/20/2023","2689","Merchant 2689","Location 2689","0","0","36.24831278127","26.795969133881"
"690","1/29/2022 17:00","Travel","0.19796582044713","1690","Customer 1690","24","Address 1690","5729.0124541953","11/21/2023","2690","Merchant 2690","Location 2690","0","0","52.041760063549","43.169543783855"
"691","1/29/2022 18:00","Online","0.40854599454279","1691","Customer 1691","47","Address 1691","6089.0477692599","11/22/2023","2691","Merchant 2691","Location 2691","0","0","80.280250914294","66.420784882875"
"692","1/29/2022 19:00","Food","0.43657472831718","1692","Customer 1692","51","Address 1692","9063.8684121393","11/23/2023","2692","Merchant 2692","Location 2692","0","0","93.497590515087","63.928057691969"
"693","1/29/2022 20:00","Online","0.060658078717517","1693","Customer 1693","27","Address 1693","8765.0358608308","11/24/2023","2693","Merchant 2693","Location 2693","0","1","88.693007776539","69.736583705896"
"694","1/29/2022 21:00","Online","0.68070245072786","1694","Customer 1694","30","Address 1694","5628.7771055126","11/25/2023","2694","Merchant 2694","Location 2694","0","0","80.048052309153","29.954415691191"
"695","1/29/2022 22:00","Food","0.25024954170764","1695","Customer 1695","35","Address 1695","8553.0372442281","11/26/2023","2695","Merchant 2695","Location 2695","0","0","29.943824485709","40.767057104867"
"696","1/29/2022 23:00","Online","0.9283678300258","1696","Customer 1696","22","Address 1696","6165.7051824322","11/27/2023","2696","Merchant 2696","Location 2696","0","0","76.667553468333","41.603418023166"
"697","1/30/2022 0:00","Retail","0.58344405197849","1697","Customer 1697","59","Address 1697","6865.6529813488","11/28/2023","2697","Merchant 2697","Location 2697","0","0","13.992854239733","62.322620406032"
"698","1/30/2022 1:00","Food","0.061334440840548","1698","Customer 1698","63","Address 1698","7162.9226251704","11/29/2023","2698","Merchant 2698","Location 2698","0","0","25.407090034328","63.672736779531"
"699","1/30/2022 2:00","Retail","0.054920766270537","1699","Customer 1699","23","Address 1699","5295.8680058346","11/30/2023","2699","Merchant 2699","Location 2699","0","1","68.210923709086","61.307193932606"
"700","1/30/2022 3:00","Other","0.34117419930596","1700","Customer 1700","22","Address 1700","6735.1594711223","12/1/2023","2700","Merchant 2700","Location 2700","0","0","90.241112849999","48.393835537604"
"701","1/30/2022 4:00","Online","0.19823100295737","1701","Customer 1701","50","Address 1701","7244.4997322551","12/2/2023","2701","Merchant 2701","Location 2701","0","0","61.305263203825","39.791263164212"
"702","1/30/2022 5:00","Other","0.64286980547817","1702","Customer 1702","32","Address 1702","4756.9079854554","12/3/2023","2702","Merchant 2702","Location 2702","0","0","27.048521179646","68.893076959774"
"703","1/30/2022 6:00","Retail","0.087589793802591","1703","Customer 1703","26","Address 1703","2943.1765124961","12/4/2023","2703","Merchant 2703","Location 2703","0","0","93.631504226632","53.202363127027"
"704","1/30/2022 7:00","Retail","0.23156905446357","1704","Customer 1704","23","Address 1704","1670.4930903743","12/5/2023","2704","Merchant 2704","Location 2704","0","0","64.545043308473","55.190900489311"
"705","1/30/2022 8:00","Online","0.98516800643547","1705","Customer 1705","39","Address 1705","4634.3730360966","12/6/2023","2705","Merchant 2705","Location 2705","0","0","44.642051240279","13.492930777205"
"706","1/30/2022 9:00","Travel","0.46367458486437","1706","Customer 1706","45","Address 1706","1678.5149681017","12/7/2023","2706","Merchant 2706","Location 2706","0","0","43.648415667779","50.214211918177"
"707","1/30/2022 10:00","Online","0.50488005616342","1707","Customer 1707","30","Address 1707","8105.2336841486","12/8/2023","2707","Merchant 2707","Location 2707","0","0","74.557447229473","13.347294690507"
"708","1/30/2022 11:00","Retail","0.29226381163762","1708","Customer 1708","30","Address 1708","2877.5271309437","12/9/2023","2708","Merchant 2708","Location 2708","0","0","99.266257041923","85.453445213729"
"709","1/30/2022 12:00","Food","0.25469490015357","1709","Customer 1709","42","Address 1709","4061.519363599","12/10/2023","2709","Merchant 2709","Location 2709","0","0","33.120350155544","54.759943034948"
"710","1/30/2022 13:00","Retail","0.4064630622506","1710","Customer 1710","19","Address 1710","8448.9889572462","12/11/2023","2710","Merchant 2710","Location 2710","0","0","46.449701435849","19.971569906895"
"711","1/30/2022 14:00","Travel","0.7644016167902","1711","Customer 1711","20","Address 1711","5960.8060532464","12/12/2023","2711","Merchant 2711","Location 2711","0","0","42.588084829482","33.00075703387"
"712","1/30/2022 15:00","Travel","0.25687569116251","1712","Customer 1712","58","Address 1712","4878.8712983136","12/13/2023","2712","Merchant 2712","Location 2712","0","0","95.310181871679","25.893679758299"
"713","1/30/2022 16:00","Other","0.74490730615915","1713","Customer 1713","57","Address 1713","6676.1352986076","12/14/2023","2713","Merchant 2713","Location 2713","1","0","92.238403550302","38.960281299871"
"714","1/30/2022 17:00","Food","0.72631911986486","1714","Customer 1714","36","Address 1714","8792.0970991519","12/15/2023","2714","Merchant 2714","Location 2714","0","0","76.563331972865","36.115164228075"
"715","1/30/2022 18:00","Other","0.086275430328159","1715","Customer 1715","57","Address 1715","9103.4874936422","12/16/2023","2715","Merchant 2715","Location 2715","0","0","61.120915105511","72.441349820308"
"716","1/30/2022 19:00","Retail","0.92938114803369","1716","Customer 1716","63","Address 1716","5574.8519368551","12/17/2023","2716","Merchant 2716","Location 2716","0","0","38.334683511038","81.243458802052"
"717","1/30/2022 20:00","Food","0.019512053840725","1717","Customer 1717","51","Address 1717","5002.0713619943","12/18/2023","2717","Merchant 2717","Location 2717","0","0","96.513246217773","43.095566658443"
"718","1/30/2022 21:00","Retail","0.50733132718509","1718","Customer 1718","28","Address 1718","5936.5465964762","12/19/2023","2718","Merchant 2718","Location 2718","0","1","76.909955243039","69.538023870135"
"719","1/30/2022 22:00","Travel","0.35640441877909","1719","Customer 1719","21","Address 1719","5769.4253781218","12/20/2023","2719","Merchant 2719","Location 2719","0","0","30.438057331973","76.250842861254"
"720","1/30/2022 23:00","Other","0.29600044804062","1720","Customer 1720","26","Address 1720","9329.0635666487","12/21/2023","2720","Merchant 2720","Location 2720","0","0","12.162771250389","95.393956044015"
"721","1/31/2022 0:00","Travel","0.38990299949242","1721","Customer 1721","56","Address 1721","8735.2135221267","12/22/2023","2721","Merchant 2721","Location 2721","0","0","57.99855781922","71.443169877436"
"722","1/31/2022 1:00","Other","0.28235304287927","1722","Customer 1722","53","Address 1722","2286.2810647828","12/23/2023","2722","Merchant 2722","Location 2722","0","0","76.154608881419","63.87075935165"
"723","1/31/2022 2:00","Food","0.85009250195273","1723","Customer 1723","22","Address 1723","3437.6970574467","12/24/2023","2723","Merchant 2723","Location 2723","0","0","11.106739401533","49.082009832495"
"724","1/31/2022 3:00","Online","0.57793020702187","1724","Customer 1724","32","Address 1724","8830.4915133452","12/25/2023","2724","Merchant 2724","Location 2724","0","0","12.40996273327","13.471081558436"
"725","1/31/2022 4:00","Retail","0.64274892714426","1725","Customer 1725","18","Address 1725","4762.0061380528","12/26/2023","2725","Merchant 2725","Location 2725","0","0","27.671703043467","50.95738369702"
"726","1/31/2022 5:00","Other","0.59454691635226","1726","Customer 1726","23","Address 1726","9885.2672043748","12/27/2023","2726","Merchant 2726","Location 2726","0","0","69.579442469231","97.965589193139"
"727","1/31/2022 6:00","Retail","0.81573732716887","1727","Customer 1727","25","Address 1727","7941.8472024444","12/28/2023","2727","Merchant 2727","Location 2727","0","1","65.001956803007","46.614074084704"
"728","1/31/2022 7:00","Online","0.98999334257524","1728","Customer 1728","58","Address 1728","5514.9313629868","12/29/2023","2728","Merchant 2728","Location 2728","0","0","94.064312914229","86.761206038043"
